order_id,order_date,customer_id,product,qty,unit_price,cost,channel,city
105771,2025-04-05 23:25:58,C03304,Laptop Stand,1,117.51,58.59,store,Recife
105772,2025-07-27 15:05:34,C04644,Laptop Stand,5,109.38,59.64,online,Goiania
105773,2025-04-23 06:22:38,C03802,Webcam,5,241.19,140.21,marketplace,Cuiaba
105774,2025-07-03 01:00:02,C00164,Webcam,5,268.29,126.63,marketplace,Recife
105775,2025-06-08 19:07:15,C00365,Keyboard,1,151.7,82.09,online,Salvador
105776,2025-08-18 01:51:00,C00084,Headset,2,204.2,125.51,marketplace,Salvador
105777,2025-10-06 01:48:40,C01717,USB Hub,4,69.17,23.79,marketplace,Curitiba
105778,2025-08-23 01:52:26,C04299,Monitor,3,872.32,680.93,online,Recife
105779,2025-10-29 18:41:07,C01173,Webcam,4,241.49,148.25,marketplace,São Paulo
105780,2025-08-03 14:56:00,C02594,Mouse,3,76.25,28.86,store,Recife
105781,2025-08-19 07:09:21,C03600,Monitor,4,969.27,643.7,online,Curitiba
105782,2025-08-19 18:14:17,C00487,SSD 1TB,1,421.71,313.74,marketplace,Fortaleza
105783,2025-11-19 02:44:46,C03877,Keyboard,3,137.0,97.29,store,Rio de Janeiro
105784,2025-11-17 02:13:12,C03469,Keyboard,4,156.74,90.34,store,São Paulo
105785,2025-08-05 00:57:10,C00944,Monitor,4,976.61,609.57,online,Brasília
105786,2025-04-29 02:33:47,C00223,Webcam,2,274.81,126.47,online,Salvador
105787,2025-03-15 08:25:07,C00239,Monitor,3,925.16,593.94,store,Cuiaba
105788,2025-07-13 21:14:52,C01907,Keyboard,2,135.3,90.54,store,Recife
105789,2025-05-21 12:44:19,C02352,Webcam,1,273.39,132.32,online,Salvador
105790,2025-02-13 08:08:52,C01630,Mouse,3,86.66,30.06,store,Rio de Janeiro
105791,2025-10-19 21:52:13,C02442,Laptop Stand,3,108.33,58.94,marketplace,São Paulo
105792,2025-04-07 06:08:22,C04901,Mouse,4,78.88,29.04,online,Recife
105793,2025-03-11 01:04:26,C04561,Keyboard,5,152.01,91.3,store,Salvador
105794,2025-08-24 16:39:20,C00458,Mouse,5,87.88,30.56,marketplace,Cuiaba
105795,2025-06-03 02:48:50,C01541,Monitor,4,943.11,598.73,online,Cuiaba
105796,2025-07-17 20:01:51,C03009,Headset,2,202.14,121.51,online,Rio de Janeiro
105797,2025-03-07 19:53:07,C04940,Keyboard,4,157.96,86.48,store,Cuiaba
105798,2025-11-01 21:42:51,C03030,Webcam,5,229.53,142.54,online,Goiania
105799,2025-06-01 17:22:59,C02952,Laptop Stand,5,113.54,59.34,online,Salvador
105800,2025-03-21 22:06:28,C00268,Webcam,3,259.04,142.6,online,Salvador
105801,2025-02-19 23:26:21,C01305,USB Hub,5,65.93,23.89,marketplace,Brasília
105802,2025-03-31 17:42:01,C03492,Keyboard,1,162.71,88.31,online,Goiania
105803,2025-12-15 21:49:53,C00315,Keyboard,4,141.82,92.72,marketplace,Salvador
105804,2025-11-29 09:52:58,C02878,Laptop Stand,2,130.97,58.28,online,Recife
105805,2025-07-25 06:30:27,C02409,Mouse,4,87.46,29.09,marketplace,São Paulo
105806,2025-07-29 12:09:22,C04163,Headset,3,215.08,121.29,store,Salvador
105807,2025-11-05 14:57:35,C04211,Webcam,5,262.12,143.5,marketplace,Recife
105808,2025-01-21 14:52:23,C03473,Laptop Stand,3,128.42,63.3,store,Rio de Janeiro
105809,2025-08-29 07:48:06,C01679,SSD 1TB,4,463.46,328.83,store,Brasília
105810,2025-03-04 12:24:39,C01437,Keyboard,1,146.4,89.34,online,Rio de Janeiro
105811,2025-12-09 00:02:05,C00890,Webcam,4,260.05,152.25,marketplace,Salvador
105812,2025-01-05 15:02:28,C03232,Monitor,5,861.98,591.66,store,Salvador
105813,2025-09-12 02:50:51,C00221,Webcam,1,242.84,153.41,marketplace,Fortaleza
105814,2025-08-09 06:14:23,C03303,Keyboard,2,154.78,90.11,store,Cuiaba
105815,2025-02-24 18:34:37,C02312,Mouse,1,77.66,31.51,online,Salvador
105816,2025-12-13 13:54:58,C04094,Monitor,5,938.64,627.99,marketplace,Salvador
105817,2025-12-07 16:38:37,C02808,SSD 1TB,5,407.68,324.19,marketplace,Curitiba
105818,2025-10-17 21:10:12,C04325,Keyboard,3,137.07,98.78,store,Goiania
105819,2025-02-07 04:24:25,C02613,Webcam,2,261.86,136.47,store,Salvador
105820,2025-12-26 02:24:26,C00249,SSD 1TB,2,434.78,315.09,store,Goiania
105821,2025-06-24 15:48:38,C02112,Mouse,5,74.03,27.48,marketplace,Brasília
105822,2025-09-05 05:48:41,C00806,Webcam,1,235.6,146.66,marketplace,Goiania
105823,2025-07-19 17:30:35,C04052,SSD 1TB,4,413.29,293.27,online,Salvador
105824,2025-07-16 06:11:25,C04662,SSD 1TB,5,445.92,299.3,store,Goiania
105825,2025-11-04 05:51:55,C02564,Monitor,5,863.66,612.73,online,Brasília
105826,2025-06-05 08:56:39,C04941,Headset,5,205.91,127.08,store,Salvador
105827,2025-11-04 08:19:49,C01341,Laptop Stand,2,120.72,57.79,marketplace,Goiania
105828,2025-12-17 15:47:12,C04951,Monitor,5,942.82,663.15,store,Brasília
105829,2025-08-20 08:20:57,C02075,Laptop Stand,3,114.78,54.66,marketplace,Rio de Janeiro
105830,2025-11-24 13:42:12,C00903,Monitor,2,847.8,608.03,online,Fortaleza
105831,2025-06-29 02:18:51,C01255,Monitor,2,961.64,645.7,online,Rio de Janeiro
105832,2025-01-21 23:54:05,C00859,Monitor,3,831.03,621.31,store,Recife
105833,2025-11-03 02:37:16,C03930,Laptop Stand,4,125.84,59.22,marketplace,Cuiaba
105834,2025-05-22 02:51:10,C02967,Laptop Stand,4,121.47,54.33,marketplace,Rio de Janeiro
105835,2025-05-26 11:04:16,C01070,Headset,2,204.02,123.05,online,Fortaleza
105836,2025-09-03 12:21:52,C04022,Keyboard,5,161.36,97.76,store,Brasília
105837,2025-04-06 18:44:58,C04557,Keyboard,4,159.75,85.78,store,Rio de Janeiro
105838,2025-01-23 16:12:29,C03465,Monitor,2,873.61,606.27,store,Rio de Janeiro
105839,2025-03-25 21:49:22,C02382,Laptop Stand,4,109.68,62.71,online,Fortaleza
105840,2025-02-24 16:54:03,C03276,USB Hub,4,66.89,26.76,marketplace,Salvador
105841,2025-05-04 04:48:32,C01831,USB Hub,5,73.54,23.02,marketplace,Cuiaba
105842,2025-12-17 01:38:19,C04300,Laptop Stand,4,118.2,55.72,store,Fortaleza
105843,2025-06-21 01:35:56,C03991,Headset,3,218.73,109.05,online,São Paulo
105844,2025-06-24 00:38:12,C01853,Monitor,3,822.03,601.87,marketplace,Curitiba
105845,2025-11-04 10:01:25,C04568,Mouse,1,82.91,31.7,marketplace,Brasília
105846,2025-09-08 18:19:54,C03292,SSD 1TB,3,446.36,332.02,marketplace,Salvador
105847,2025-07-20 21:08:22,C00785,Monitor,4,933.44,591.18,online,São Paulo
105848,2025-04-03 22:20:13,C02322,Headset,1,210.61,122.63,store,Curitiba
105849,2025-09-27 21:04:48,C01285,Mouse,5,87.78,28.15,marketplace,São Paulo
105850,2025-01-26 19:03:43,C04493,Webcam,5,267.1,144.25,online,Salvador
105851,2025-04-17 12:35:32,C00367,Monitor,2,857.85,596.34,store,São Paulo
105852,2025-08-28 15:52:06,C04607,Headset,4,207.6,122.09,marketplace,Curitiba
105853,2025-12-12 19:57:58,C03050,Mouse,5,83.24,27.14,online,Salvador
105854,2025-11-27 21:45:17,C02559,Laptop Stand,1,122.95,55.3,online,Salvador
105855,2025-03-04 01:59:42,C04504,Webcam,4,269.96,133.72,online,Salvador
105856,2025-08-20 23:30:26,C00732,Keyboard,3,150.49,81.99,store,Salvador
105857,2025-09-18 20:50:43,C00451,Mouse,4,86.23,28.14,marketplace,Recife
105858,2025-08-10 14:20:54,C04752,Laptop Stand,4,116.64,65.93,marketplace,Recife
105859,2025-01-26 02:40:17,C00577,Mouse,2,80.96,28.69,store,Salvador
105860,2025-07-14 00:11:13,C01019,Webcam,1,239.78,136.23,online,Salvador
105861,2025-11-28 00:42:04,C03563,Laptop Stand,2,121.39,58.35,marketplace,Goiania
105862,2025-06-03 18:50:49,C03283,Keyboard,1,148.09,84.68,marketplace,Goiania
105863,2025-12-27 05:49:30,C02634,Monitor,5,865.77,647.85,marketplace,Fortaleza
105864,2025-01-15 23:09:06,C02918,Keyboard,3,164.78,83.79,online,Goiania
105865,2025-06-06 13:47:22,C02839,USB Hub,3,71.92,24.56,marketplace,Cuiaba
105866,2025-04-28 22:02:51,C00732,Keyboard,1,156.62,94.75,online,Goiania
105867,2025-11-02 08:46:33,C01159,Webcam,5,261.12,127.85,marketplace,São Paulo
105868,2025-11-01 04:34:45,C02644,Laptop Stand,2,112.83,58.13,marketplace,Brasília
105869,2025-05-07 06:44:14,C04213,Headset,4,215.84,116.87,marketplace,São Paulo
105870,2025-06-17 06:25:05,C03668,Headset,5,184.25,123.66,marketplace,Goiania
105871,2025-04-13 04:11:02,C00502,Webcam,1,255.45,142.95,store,Curitiba
105872,2025-07-29 19:38:50,C00694,Monitor,5,909.51,674.96,store,Goiania
105873,2025-01-04 22:47:47,C03769,Monitor,3,986.35,648.14,online,Rio de Janeiro
105874,2025-07-30 20:38:55,C03962,Keyboard,1,142.31,87.42,online,Salvador
105875,2025-05-17 23:13:17,C04456,Monitor,4,846.21,683.9,store,Goiania
105876,2025-11-21 00:01:15,C03845,Webcam,3,268.04,135.44,online,Cuiaba
105877,2025-01-21 09:30:26,C00001,Laptop Stand,5,130.84,62.51,online,Recife
105878,2025-04-13 02:28:21,C04218,USB Hub,5,66.34,24.73,marketplace,Rio de Janeiro
105879,2025-07-11 05:58:50,C04633,SSD 1TB,3,493.29,334.18,store,Recife
105880,2025-07-25 04:19:36,C04744,SSD 1TB,3,411.29,347.03,online,Rio de Janeiro
105881,2025-06-10 05:28:25,C01498,Laptop Stand,3,125.1,57.12,store,Goiania
105882,2025-07-19 19:18:49,C03049,SSD 1TB,2,450.07,349.61,store,Goiania
105883,2025-02-15 05:53:06,C01710,Monitor,3,828.27,708.77,store,Cuiaba
105884,2025-05-21 10:37:03,C00459,Mouse,3,80.16,30.86,marketplace,Fortaleza
105885,2025-03-28 15:15:56,C04861,Mouse,5,79.19,31.58,store,Recife
105886,2025-03-04 08:51:11,C00593,Keyboard,5,158.86,85.66,online,Goiania
105887,2025-05-10 12:44:11,C04084,Laptop Stand,1,122.35,61.14,online,Brasília
105888,2025-11-28 10:06:12,C03074,Keyboard,2,144.61,82.51,online,Curitiba
105889,2025-12-01 06:47:43,C03077,Headset,1,203.47,113.71,store,Rio de Janeiro
105890,2025-07-20 03:19:57,C01294,USB Hub,4,70.28,25.03,marketplace,Cuiaba
105891,2025-12-05 14:08:37,C04764,Laptop Stand,2,119.74,55.89,online,Recife
105892,2025-01-15 08:29:08,C02509,Headset,1,190.17,115.53,online,Cuiaba
105893,2025-03-03 12:25:56,C03584,Keyboard,2,159.1,94.73,marketplace,Fortaleza
105894,2025-06-27 05:42:48,C03518,Mouse,4,85.44,30.75,marketplace,Curitiba
105895,2025-08-17 17:11:44,C02173,Monitor,1,908.35,625.65,store,Salvador
105896,2025-03-07 06:55:56,C02775,Webcam,2,261.62,137.93,marketplace,Recife
105897,2025-12-25 01:46:22,C01610,Keyboard,3,147.97,85.89,online,Recife
105898,2025-10-06 10:11:06,C00666,Monitor,1,906.49,588.97,marketplace,Brasília
105899,2025-02-25 09:46:13,C03575,Monitor,5,900.88,603.11,store,Salvador
105900,2025-08-08 16:04:41,C04893,Webcam,3,268.71,137.23,store,Goiania
105901,2025-12-12 07:23:40,C00472,Laptop Stand,4,130.46,56.15,online,Cuiaba
105902,2025-12-15 23:50:02,C02828,USB Hub,3,69.51,24.59,online,Salvador
105903,2025-11-21 00:11:41,C00889,Monitor,3,926.06,635.29,marketplace,Curitiba
105904,2025-08-06 20:47:43,C03318,Monitor,5,982.13,650.04,marketplace,Brasília
105905,2025-05-20 12:44:15,C04736,Headset,5,200.65,122.04,marketplace,Rio de Janeiro
105906,2025-06-01 11:31:31,C01407,Headset,1,194.63,129.26,online,Salvador
105907,2025-07-29 04:18:50,C00030,Headset,5,191.48,123.62,marketplace,São Paulo
105908,2025-03-27 13:27:22,C04042,Monitor,4,948.72,704.65,online,Curitiba
105909,2025-02-27 01:31:36,C00339,Mouse,1,78.17,30.08,store,Fortaleza
105910,2025-05-31 20:04:30,C03553,USB Hub,2,64.73,24.12,marketplace,Rio de Janeiro
105911,2025-05-19 22:25:12,C04545,Headset,4,181.47,131.3,online,Rio de Janeiro
105912,2025-04-15 02:36:56,C01904,Laptop Stand,3,126.8,60.17,online,Fortaleza
105913,2025-05-12 23:33:11,C00109,SSD 1TB,1,445.61,350.05,online,Recife
105914,2025-10-13 01:54:08,C00565,Webcam,4,263.66,139.54,marketplace,Cuiaba
105915,2025-12-23 09:10:43,C01439,Headset,5,190.43,108.34,online,Rio de Janeiro
105916,2025-11-21 05:29:00,C01968,Headset,1,215.05,129.23,marketplace,Recife
105917,2025-07-27 03:24:18,C03782,Keyboard,3,142.4,96.59,marketplace,Rio de Janeiro
105918,2025-01-30 20:25:08,C00360,Keyboard,3,147.37,87.23,store,Rio de Janeiro
105919,2025-06-17 11:07:13,C04844,Headset,3,188.39,129.46,online,Salvador
105920,2025-06-05 07:06:45,C01263,SSD 1TB,1,447.62,297.81,marketplace,Salvador
105921,2025-04-08 21:28:30,C01649,Monitor,3,903.02,695.53,store,Fortaleza
105922,2025-04-09 09:06:02,C01656,Headset,3,204.58,110.5,marketplace,Salvador
105923,2025-09-10 00:08:06,C01009,Laptop Stand,3,109.02,62.89,store,Curitiba
105924,2025-02-17 13:28:40,C04552,Webcam,1,270.36,136.86,store,Cuiaba
105925,2025-05-24 22:22:24,C04727,Mouse,4,81.11,28.45,online,Fortaleza
105926,2025-07-04 00:22:19,C02245,Keyboard,4,137.3,85.47,store,Brasília
105927,2025-12-24 00:11:26,C01044,SSD 1TB,2,461.92,314.72,store,São Paulo
105928,2025-12-20 21:00:23,C02385,Mouse,3,79.94,31.92,marketplace,Curitiba
105929,2025-02-03 06:49:27,C03982,Monitor,4,897.65,638.4,online,Curitiba
105930,2025-04-19 09:58:48,C00144,Headset,3,183.78,127.08,online,Rio de Janeiro
105931,2025-10-19 23:51:04,C03807,Keyboard,1,154.01,97.09,marketplace,Rio de Janeiro
105932,2025-12-02 14:09:39,C00735,USB Hub,2,68.11,24.41,marketplace,São Paulo
105933,2025-12-13 13:59:52,C04546,Monitor,3,955.59,684.66,store,Rio de Janeiro
105934,2025-08-24 21:46:00,C02846,SSD 1TB,1,408.92,330.02,online,Salvador
105935,2025-03-25 23:02:59,C01750,Webcam,3,231.06,141.4,online,Goiania
105936,2025-06-06 10:36:34,C02875,USB Hub,5,70.63,24.89,online,Goiania
105937,2025-07-14 01:23:56,C00824,Webcam,5,259.34,150.26,online,Rio de Janeiro
105938,2025-10-24 06:39:19,C03754,Headset,1,215.22,110.42,online,Goiania
105939,2025-08-18 10:08:48,C00361,SSD 1TB,2,465.4,328.43,marketplace,Salvador
105940,2025-08-21 16:42:06,C00315,Webcam,2,227.16,141.76,online,Curitiba
105941,2025-06-27 16:28:07,C02419,Monitor,3,890.92,651.18,online,Fortaleza
105942,2025-12-15 03:08:52,C02900,Laptop Stand,5,110.95,61.16,marketplace,Brasília
105943,2025-05-26 03:10:35,C04775,USB Hub,3,73.45,25.98,online,Curitiba
105944,2025-06-11 15:19:38,C02570,Webcam,1,248.36,128.01,store,São Paulo
105945,2025-03-20 10:06:39,C03684,SSD 1TB,2,487.35,296.69,marketplace,Rio de Janeiro
105946,2025-08-11 10:57:31,C03232,USB Hub,2,76.34,25.91,store,Curitiba
105947,2025-09-08 01:21:49,C04830,USB Hub,5,73.41,27.25,marketplace,Salvador
105948,2025-08-19 19:48:46,C00059,SSD 1TB,2,440.79,318.51,marketplace,Fortaleza
105949,2025-08-29 21:50:44,C03390,SSD 1TB,2,490.61,349.75,marketplace,Recife
105950,2025-08-25 13:49:44,C03573,USB Hub,1,68.61,25.9,store,Goiania
105951,2025-05-24 18:17:37,C00648,SSD 1TB,2,435.1,344.76,marketplace,Rio de Janeiro
105952,2025-11-08 12:36:53,C02022,Webcam,2,269.79,137.25,store,Rio de Janeiro
105953,2025-02-08 11:32:55,C04240,Laptop Stand,5,113.01,60.77,store,São Paulo
105954,2025-04-17 00:35:51,C04796,Monitor,5,904.98,701.47,store,Rio de Janeiro
105955,2025-05-28 11:02:17,C03555,USB Hub,2,64.17,26.65,marketplace,Salvador
105956,2025-01-15 07:31:53,C04009,SSD 1TB,5,465.06,301.09,store,Curitiba
105957,2025-09-28 02:45:31,C01348,Mouse,2,76.31,32.73,store,Fortaleza
105958,2025-07-31 09:30:13,C02147,Monitor,5,971.09,585.58,online,Curitiba
105959,2025-05-21 01:52:19,C02316,Laptop Stand,4,110.24,63.16,store,Salvador
105960,2025-05-28 12:13:05,C01326,Webcam,4,261.17,148.35,store,Recife
105961,2025-01-31 19:10:57,C03320,Monitor,1,929.8,619.49,marketplace,Recife
105962,2025-01-08 07:39:06,C01900,Webcam,3,236.8,148.41,marketplace,Brasília
105963,2025-08-24 09:39:32,C00365,Headset,3,213.36,117.63,marketplace,Salvador
105964,2025-03-20 11:57:37,C01152,SSD 1TB,5,457.53,335.19,online,Goiania
105965,2025-03-07 17:03:09,C03333,Laptop Stand,2,108.52,56.67,online,São Paulo
105966,2025-12-30 22:50:11,C02915,Mouse,1,84.42,31.49,online,Curitiba
105967,2025-07-26 00:58:59,C01739,Webcam,3,241.1,140.18,store,Salvador
105968,2025-12-30 02:35:46,C00617,Webcam,2,253.62,139.99,store,Recife
105969,2025-02-11 02:57:47,C03105,Headset,4,207.61,119.48,store,Fortaleza
105970,2025-05-18 08:31:35,C00161,Mouse,3,81.36,32.39,store,Curitiba
105971,2025-03-15 17:26:50,C03527,Laptop Stand,4,109.97,60.66,store,Salvador
105972,2025-07-13 04:06:55,C01666,Mouse,3,81.14,27.3,store,São Paulo
105973,2025-10-12 04:16:37,C03112,Keyboard,2,141.48,83.84,marketplace,Cuiaba
105974,2025-02-10 11:49:02,C03626,Headset,4,202.82,113.21,online,Salvador
105975,2025-08-05 23:57:36,C00547,Mouse,2,80.49,30.16,online,Cuiaba
105976,2025-09-22 19:14:20,C02073,Monitor,1,857.69,690.13,online,Goiania
105977,2025-07-25 17:35:38,C04058,Laptop Stand,4,126.27,63.51,store,Cuiaba
105978,2025-09-11 01:53:10,C03776,Headset,2,199.65,118.49,marketplace,Rio de Janeiro
105979,2025-11-11 09:54:52,C02909,Laptop Stand,3,112.03,59.5,online,Brasília
105980,2025-02-16 13:18:50,C00719,SSD 1TB,3,417.59,315.57,online,Fortaleza
105981,2025-02-13 10:07:56,C03458,Monitor,1,931.48,680.71,online,Salvador
105982,2025-10-31 02:38:32,C03446,USB Hub,3,74.41,26.77,marketplace,Recife
105983,2025-03-22 19:42:28,C02089,Webcam,2,264.65,147.1,online,Goiania
105984,2025-06-06 00:52:29,C03679,SSD 1TB,4,424.99,315.22,online,Curitiba
105985,2025-03-19 10:33:45,C04265,Mouse,1,80.84,30.24,store,São Paulo
105986,2025-05-09 04:38:16,C02191,Headset,3,191.83,109.59,store,Curitiba
105987,2025-02-15 01:15:59,C03291,Mouse,3,78.32,30.5,marketplace,Cuiaba
105988,2025-10-12 04:44:40,C00552,Headset,5,215.36,131.51,marketplace,Rio de Janeiro
105989,2025-02-28 05:51:29,C02375,Keyboard,3,135.31,88.63,online,São Paulo
105990,2025-07-27 09:32:20,C03997,Monitor,2,874.92,662.0,store,Brasília
105991,2025-02-27 02:37:09,C00842,Laptop Stand,4,118.35,60.49,online,Rio de Janeiro
105992,2025-08-17 03:19:45,C01955,Mouse,2,77.57,32.36,store,Fortaleza
105993,2025-04-22 09:59:14,C03645,Headset,1,196.39,121.19,online,Cuiaba
105994,2025-10-29 19:21:19,C04221,Keyboard,3,152.95,92.87,marketplace,Curitiba
105995,2025-04-30 19:31:33,C02330,Monitor,2,933.66,697.92,online,Salvador
105996,2025-06-25 03:35:54,C03322,Laptop Stand,3,118.52,60.18,store,Recife
105997,2025-03-01 08:57:34,C02019,Monitor,1,861.52,613.06,online,Cuiaba
105998,2025-09-27 23:17:08,C03112,USB Hub,4,68.37,25.53,marketplace,Salvador
105999,2025-07-04 10:47:50,C02741,Laptop Stand,2,128.99,64.8,online,Recife
106000,2025-01-26 10:45:22,C03908,Monitor,1,935.72,655.32,store,Fortaleza
106001,2025-03-26 14:46:02,C03144,Keyboard,1,144.94,96.2,online,Fortaleza
106002,2025-06-12 15:02:21,C00957,USB Hub,4,70.86,26.84,store,Rio de Janeiro
106003,2025-07-06 18:18:52,C01389,SSD 1TB,5,443.92,339.38,marketplace,Curitiba
106004,2025-02-05 17:55:06,C02561,SSD 1TB,5,457.25,351.09,online,Brasília
106005,2025-02-06 00:42:38,C02597,Monitor,5,941.03,676.68,online,Fortaleza
106006,2025-04-03 00:57:00,C02389,Mouse,2,85.11,31.92,online,Fortaleza
106007,2025-07-16 09:26:12,C00541,Monitor,2,975.61,675.43,online,Cuiaba
106008,2025-09-17 20:09:53,C02953,Keyboard,3,135.91,84.02,marketplace,Fortaleza
106009,2025-08-21 20:42:00,C01107,Mouse,4,78.71,32.13,marketplace,Fortaleza
106010,2025-04-25 11:31:23,C02628,Mouse,4,81.32,32.12,online,Goiania
106011,2025-12-15 13:38:53,C02919,Webcam,1,233.68,131.81,store,Curitiba
106012,2025-07-27 23:32:49,C01774,Monitor,2,954.47,675.87,marketplace,Goiania
106013,2025-10-25 15:32:41,C03059,Laptop Stand,2,128.19,57.26,marketplace,Rio de Janeiro
106014,2025-07-19 10:01:19,C03420,SSD 1TB,2,408.66,336.53,marketplace,Curitiba
106015,2025-08-12 14:09:58,C00508,Monitor,5,837.37,683.46,store,Recife
106016,2025-10-19 11:00:31,C02484,Webcam,1,260.41,126.25,online,Fortaleza
106017,2025-07-24 09:46:09,C04716,Webcam,5,240.58,140.03,store,Goiania
106018,2025-04-10 11:01:05,C04865,Headset,5,185.84,119.74,store,Rio de Janeiro
106019,2025-02-25 20:16:23,C03758,USB Hub,3,74.32,25.07,marketplace,Brasília
106020,2025-04-20 16:09:32,C01882,Keyboard,4,135.43,81.41,store,Curitiba
106021,2025-11-07 08:32:41,C03227,Monitor,1,882.35,630.27,store,Cuiaba
106022,2025-01-21 16:34:46,C03603,SSD 1TB,5,411.04,340.64,store,Goiania
106023,2025-02-15 05:10:32,C04651,USB Hub,1,75.74,25.31,marketplace,Curitiba
106024,2025-02-06 03:33:02,C04572,Monitor,3,884.53,614.89,store,Rio de Janeiro
106025,2025-02-22 10:41:51,C00870,Webcam,5,249.61,141.21,marketplace,Curitiba
106026,2025-05-13 00:04:18,C02710,Headset,2,216.42,123.54,online,Curitiba
106027,2025-09-30 08:19:44,C01051,USB Hub,2,63.7,23.04,marketplace,Salvador
106028,2025-05-17 12:24:36,C01717,Keyboard,4,156.89,82.05,online,Rio de Janeiro
106029,2025-09-25 16:28:18,C04069,USB Hub,2,63.4,26.03,store,Cuiaba
106030,2025-07-28 20:48:22,C01226,Headset,2,194.68,126.84,marketplace,Salvador
106031,2025-01-07 08:46:10,C04869,Mouse,4,80.32,28.16,online,Recife
106032,2025-01-30 17:16:45,C00933,Monitor,3,845.2,608.16,marketplace,São Paulo
106033,2025-06-18 19:12:51,C02284,Keyboard,2,142.48,82.0,online,Rio de Janeiro
106034,2025-07-14 12:15:01,C02879,Laptop Stand,2,114.82,58.91,store,São Paulo
106035,2025-03-05 03:03:44,C00528,Keyboard,1,147.26,86.15,store,São Paulo
106036,2025-12-20 23:16:29,C02777,Monitor,2,951.06,602.54,store,Rio de Janeiro
106037,2025-12-14 16:18:38,C01453,USB Hub,1,76.18,27.13,store,Goiania
106038,2025-12-16 22:10:13,C01395,Keyboard,4,137.61,97.31,store,Curitiba
106039,2025-08-31 08:51:55,C03665,Laptop Stand,5,128.49,65.98,online,Salvador
106040,2025-12-06 03:47:11,C02895,Mouse,4,77.92,29.21,online,São Paulo
106041,2025-07-09 23:44:19,C01824,Keyboard,4,153.15,93.6,online,Curitiba
106042,2025-07-11 14:02:10,C01131,Webcam,4,238.57,150.35,store,Goiania
106043,2025-06-03 14:27:15,C02289,Headset,2,207.81,129.26,online,Recife
106044,2025-05-08 14:09:45,C00021,Monitor,2,966.8,683.9,online,Salvador
106045,2025-07-18 01:11:18,C02325,USB Hub,4,73.78,23.89,marketplace,Brasília
106046,2025-12-05 23:37:40,C03748,USB Hub,1,64.96,25.78,online,Recife
106047,2025-12-28 21:33:59,C04142,USB Hub,1,67.31,25.74,marketplace,Salvador
106048,2025-05-01 20:02:52,C01635,Laptop Stand,5,115.5,54.36,marketplace,Fortaleza
106049,2025-08-13 22:07:04,C00952,USB Hub,3,70.61,22.62,store,Cuiaba
106050,2025-01-12 17:58:53,C01842,Webcam,1,228.82,139.41,marketplace,Rio de Janeiro
106051,2025-05-29 01:05:26,C02662,SSD 1TB,4,479.38,300.6,online,Salvador
106052,2025-02-08 17:34:00,C03884,Laptop Stand,1,131.29,64.68,online,Brasília
106053,2025-11-25 05:02:41,C03490,Mouse,2,83.57,30.98,online,Brasília
106054,2025-03-11 14:09:53,C04922,Keyboard,3,135.85,93.64,marketplace,Salvador
106055,2025-01-23 05:58:24,C04657,Mouse,5,85.01,28.99,marketplace,Goiania
106056,2025-12-17 00:39:23,C04414,Monitor,4,962.17,596.54,marketplace,Brasília
106057,2025-09-04 23:43:08,C02785,USB Hub,2,63.51,26.98,store,Goiania
106058,2025-06-05 17:09:39,C01831,Monitor,4,888.4,603.38,store,Fortaleza
106059,2025-01-01 09:28:04,C02659,Keyboard,3,135.53,96.71,marketplace,São Paulo
106060,2025-09-09 02:26:32,C01597,Mouse,3,78.53,29.33,store,Cuiaba
106061,2025-08-01 01:39:55,C02497,Laptop Stand,3,110.82,57.81,online,Fortaleza
106062,2025-05-23 09:31:57,C04583,Webcam,1,270.83,140.87,online,Cuiaba
106063,2025-09-27 03:10:40,C02895,Laptop Stand,4,117.58,60.56,online,Brasília
106064,2025-01-30 13:14:33,C01519,Webcam,2,233.9,139.08,store,Rio de Janeiro
106065,2025-05-26 06:27:51,C04871,Webcam,2,225.66,138.0,online,São Paulo
106066,2025-11-16 13:49:28,C02684,Headset,2,180.81,119.32,online,Fortaleza
106067,2025-08-03 23:52:00,C01774,Keyboard,3,162.16,89.62,online,Goiania
106068,2025-08-28 16:43:29,C02500,Mouse,5,81.8,30.41,marketplace,São Paulo
106069,2025-09-02 01:55:35,C03110,Headset,4,194.51,124.93,store,São Paulo
106070,2025-05-24 09:17:54,C03339,SSD 1TB,1,424.83,296.54,marketplace,São Paulo
106071,2025-09-07 16:50:40,C03487,Monitor,1,951.75,686.13,marketplace,Curitiba
106072,2025-08-23 13:48:24,C03746,Webcam,4,263.26,134.96,online,Rio de Janeiro
106073,2025-10-13 23:35:36,C00273,Webcam,5,243.26,135.1,marketplace,Fortaleza
106074,2025-10-02 04:17:15,C00390,Keyboard,1,146.6,90.91,online,Goiania
106075,2025-04-28 06:07:37,C03215,Headset,4,212.37,109.86,online,Rio de Janeiro
106076,2025-07-05 10:57:43,C03005,Laptop Stand,4,123.97,64.51,online,Goiania
106077,2025-03-04 18:17:11,C00215,USB Hub,5,67.52,24.47,store,São Paulo
106078,2025-08-16 13:16:34,C04375,Mouse,2,82.28,29.55,store,Salvador
106079,2025-08-31 01:25:40,C03358,Monitor,3,872.28,658.76,marketplace,Goiania
106080,2025-09-28 03:57:15,C02390,USB Hub,4,64.8,26.2,marketplace,Recife
